Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
151,0.3538,0.8552,0.1730,-16.6341,-20.0797,-2.0715,0.2226,-0.4639,0.2226,2.1951,4.3655,0.3080,0.1543,-0.1363,-0.0273,0.0213
152,0.1039,1.3841,0.0193,-15.1995,-20.9477,-2.2091,1.4345,-0.8681,1.4345,4.0839,4.8023,-0.3715,0.2911,-0.1165,-0.3456,-0.1155
153,0.7275,1.2357,0.0248,-14.6243,-22.7337,-2.1543,0.5752,-1.7860,0.5752,5.2152,0.4420,-0.7398,0.2891,0.1195,-0.1468,-0.0682
154,0.8957,0.7504,0.0932,-14.4007,-23.7407,-2.2210,0.2237,-1.0070,0.2237,4.1112,0.4672,0.4127,-0.5605,0.0933,-0.6874,0.0696
155,0.1827,1.7489,0.0485,-13.1751,-25.2269,-2.1436,1.2255,-1.4861,1.2255,2.2509,-0.0835,0.4545,0.3201,-0.1135,-0.4770,-0.0616
156,0.4139,1.7086,0.0607,-11.9364,-26.8941,-2.1750,1.2388,-1.6672,1.2388,2.9373,-0.7551,0.0343,-0.2744,0.0948,-0.1010,0.1177
157,1.8641,0.3073,0.0675,-12.5360,-28.4689,-2.0477,-0.5996,-1.5748,-0.5996,2.8926,4.9395,0.6414,-0.0605,0.1513,-0.0281,-0.0178
158,0.4203,1.4445,0.0473,-11.4828,-29.0371,-2.0194,1.0532,-0.5682,1.0532,3.8202,4.7809,0.1781,-0.0745,-0.0329,0.3955,-0.0210
159,0.4036,0.0119,0.0948,-12.0923,-29.3165,-1.9180,-0.6095,-0.2794,-0.6095,3.6509,4.4931,-0.0733,0.0483,-0.0831,0.0289,0.0018
160,0.0773,0.8751,0.1018,-11.0775,-29.7077,-1.7662,1.0148,-0.3912,1.0148,4.6673,4.4824,-0.1008,0.3756,-0.0191,0.1955,-0.0697
161,1.1580,0.9014,0.1683,-10.5901,-30.3310,-1.7551,0.4874,-0.6233,0.4874,3.0262,3.1683,0.0719,0.2029,0.0001,-0.0554,0.1732
162,0.9492,1.3236,0.0764,-9.0234,-31.1212,-1.7270,1.5667,-0.7902,1.5667,3.5084,3.6745,0.2809,0.1174,0.0921,-0.0699,0.1194
163,1.1571,1.5229,0.0612,-7.2742,-32.6330,-1.6404,1.7492,-1.5118,1.7492,3.5940,3.9769,-0.0385,0.4888,-0.0090,-0.0603,0.0429
164,0.6154,0.0013,0.0913,-6.9877,-33.5107,-1.4735,0.2865,-0.8777,0.2865,3.9564,3.8462,-0.5472,-0.1152,-0.0576,-0.0386,-0.0612
165,0.7793,1.4646,0.1422,-4.8137,-34.0089,-1.4423,2.1740,-0.4982,2.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,0.6365,1.7900,0.0508,-3.2741,-34.4158,-1.3036,1.5396,-0.4070,1.5396,5.2741,1.5896,-0.1706,0.0757,0.0732,-0.3290,-0.1476
167,0.3901,1.3882,0.0327,-1.9335,-35.4169,-1.4656,1.3406,-1.0011,1.3406,4.1231,2.3461,0.1289,-0.3818,0.0066,0.2458,-0.0590
168,0.7794,0.3576,0.0613,-1.6908,-35.6010,-1.4485,0.2427,-0.1841,0.2427,4.6221,2.0413,0.0902,-0.4902,-0.0246,0.2256,-0.0454
169,1.0015,1.1819,0.1353,-0.2122,-35.8728,-1.3008,1.4786,-0.2719,1.4786,3.4349,2.3796,0.0697,-0.1998,0.0445,0.0129,0.1277
170,0.8751,0.5081,0.0321,0.6880,-36.3524,-1.2101,0.9002,-0.4795,0.9002,3.4432,2.4951,-0.3667,0.4668,0.0073,0.1849,0.1393
171,0.1764,0.1008,0.0543,1.2632,-36.6101,-1.2926,0.5752,-0.2577,0.5752,3.6532,2.7980,-0.2548,0.1488,-0.0634,-0.6707,-0.0091
172,1.1576,0.3336,0.1371,1.7040,-37.9383,-1.1140,0.4408,-1.3282,0.4408,3.9310,1.1141,0.3018,0.3577,0.0729,-0.4456,-0.1653
173,1.6082,0.9537,0.1320,2.6977,-39.4133,-0.9417,0.9937,-1.4750,0.9937,3.7079,1.4276,-0.2365,0.0071,-0.0338,-0.0835,0.0979
174,0.2626,1.7885,0.1998,4.4525,-38.3741,-0.6551,1.7547,1.0392,1.7547,1.0530,1.2855,0.2615,0.0658,0.0238,-0.3524,-0.0902
175,0.1395,0.3120,0.1084,4.8969,-38.4439,-0.5195,0.4444,-0.0699,0.4444,1.2494,1.4860,0.1733,0.1801,-0.0189,0.0099,-0.0250
176,1.2301,0.5482,0.1779,6.7012,-38.4974,-0.3898,1.8043,-0.0534,1.8043,1.2417,2.9754,0.3901,0.4926,0.0206,-0.3415,0.0893
177,1.9081,0.9835,0.1503,8.3487,-38.6470,-0.1219,1.6476,-0.1496,1.6476,3.3210,2.8529,-0.3635,0.0917,0.1193,0.3403,-0.2090
178,1.2105,0.2634,0.1836,9.0015,-38.3562,0.0973,0.6527,0.2908,0.6527,3.7109,2.9031,0.0515,0.0532,0.1583,-0.3705,0.2115
179,1.2537,0.6728,0.1394,10.3506,-37.2224,0.2422,1.3491,1.1338,1.3491,4.5271,-3.2901,0.2143,0.1800,-0.1738,0.2979,0.1750
180,0.7902,0.4860,0.1246,10.6737,-36.3098,0.4614,0.3231,0.9125,0.3231,3.7212,-1.3850,-0.1205,-0.0259,0.0684,0.0747,0.1494
181,1.2717,1.5895,0.1340,11.3343,-34.2089,0.6642,0.6606,2.1010,0.6606,2.8316,0.4118,0.0223,-0.1009,0.0083,0.2166,-0.0441
182,1.2603,0.6288,0.0888,12.1978,-32.8066,0.7897,0.8635,1.4022,0.8635,1.0465,0.6019,0.0836,0.1128,-0.0942,0.1617,-0.0700
183,1.1832,0.3836,0.1936,12.8692,-31.9431,0.8515,0.6714,0.8636,0.6714,4.2725,-0.2471,-0.4286,0.0135,-0.0861,-0.0196,-0.0223
184,0.1893,0.7818,0.1533,12.4085,-31.3122,0.9286,-0.4608,0.6309,-0.4608,4.3165,-0.2611,0.1367,0.0153,-0.1285,0.3986,0.0537
185,0.4366,1.2760,0.0807,11.8828,-29.7199,0.9576,-0.5257,1.5923,-0.5257,3.9081,-0.8182,-0.0654,0.2565,-0.0915,0.2675,-0.0137
186,0.8711,0.4386,0.1370,12.4763,-28.5601,1.0266,0.5935,1.1598,0.5935,3.4437,-1.2266,0.6058,0.0994,-0.0002,-0.3253,0.0356
187,0.8990,0.9162,0.0926,12.1253,-27.0894,1.0938,-0.3510,1.4707,-0.3510,4.3385,-1.5572,0.3133,0.4105,0.2526,0.6717,0.1646
188,0.0604,0.0511,0.0296,12.1030,-27.0822,1.1798,-0.0223,0.0073,-0.0223,4.4625,-1.6277,0.3597,-0.1003,0.0452,0.0515,0.1213
189,1.5389,1.5883,0.1643,11.4157,-24.8415,1.2327,-0.6873,2.2407,-0.6873,3.2203,-3.0297,0.3007,0.2011,-0.0561,-0.5037,0.0994
190,1.2349,0.1498,0.1169,11.6669,-24.1798,1.4410,0.2512,0.6618,0.2512,3.8816,-3.1800,-0.0848,-0.3148,0.0589,-0.4685,-0.2056
191,1.6654,1.3212,0.0097,10.6554,-22.1745,1.3924,-1.0115,2.0053,-1.0115,5.0853,-3.4875,0.2734,-0.0831,0.0219,0.4833,-0.1199
192,1.2224,1.7766,0.1887,9.2361,-20.6627,1.5327,-1.4193,1.5118,-1.4193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,0.1414,0.3541,0.0094,8.6060,-20.7399,1.4966,-0.6301,-0.0772,-0.6301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,1.2599,1.9521,0.1863,6.6129,-19.0951,1.5978,-1.9931,1.6448,-1.9931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,1.6419,1.3292,0.1553,5.3362,-17.4712,1.6512,-1.2767,1.6239,-1.2767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,1.5189,0.4146,0.1922,5.0573,-15.7625,1.6876,-0.2789,1.7087,-0.2789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,1.1538,1.6306,0.1225,2.9634,-15.0449,1.8805,-2.0939,0.7176,-2.0939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,0.3753,1.0943,0.0323,1.8398,-14.6888,2.0348,-1.1236,0.3561,-1.1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,0.2038,1.9101,0.0980,-0.0190,-15.3637,2.1485,-1.8588,-0.6750,-1.8588,4.9503,-4.8201,-0.2923,0.1762,-0.0128,-0.1500,-0.0141
200,1.8179,0.5435,0.1480,-1.6993,-14.1594,2.6235,-1.6803,1.2044,-1.6803,4.5129,-1.5299,-0.2763,-0.1232,-0.1228,0.0494,0.0193
201,1.5114,1.7098,0.0236,-4.0739,-14.6144,2.6295,-2.3746,-0.4551,-2.3746,2.4604,-5.8853,-0.2521,-0.2909,0.0306,0.2997,-0.1621
202,1.6760,0.7247,0.0430,-6.3670,-13.7581,2.7132,-2.2931,0.8564,-2.2931,2.9719,-5.6279,0.0289,-0.3902,0.0497,0.0423,0.0796
203,1.8769,1.2202,0.0354,-8.8543,-13.9522,2.7590,-2.4873,-0.1942,-2.4873,1.3697,-5.8672,0.3753,0.1363,-0.1240,0.1913,-0.0441
204,0.9494,1.4696,0.0230,-10.3882,-14.8811,2.6433,-1.5339,-0.9288,-1.5339,1.0208,-1.5630,0.3290,0.3452,-0.0270,-0.0065,0.1635
205,1.9302,1.5701,0.0031,-13.2697,-14.8726,2.5800,-2.8815,0.0085,-2.8815,3.0738,-2.3457,-0.2516,-0.0586,-0.0015,0.2903,-0.0940
206,1.4906,0.5218,0.0347,-14.7716,-14.8884,2.6293,-1.5019,-0.0158,-1.5019,0.5801,-4.7588,-0.1021,-0.2024,0.2153,-0.3373,-0.0417
207,1.9875,0.9118,0.0015,-16.7742,-14.6991,2.7599,-2.0026,0.1893,-2.0026,4.1804,-4.4868,-0.2720,0.3189,-0.0428,0.1329,-0.0644
208,1.3616,0.6115,0.0863,-18.7458,-14.9770,2.7909,-1.9716,-0.2779,-1.9716,3.6885,-4.2334,-0.0056,-0.0842,0.0187,-0.0759,-0.1267
209,1.8836,1.9107,0.0948,-21.3735,-16.2832,2.8897,-2.6277,-1.3062,-2.6277,4.7689,-5.7198,0.0231,-0.6250,0.1279,0.2692,-0.0570
210,0.1370,0.6738,0.1301,-22.2935,-17.4273,2.8754,-0.9199,-1.1441,-0.9199,3.1436,0.1819,0.1267,0.0319,0.0144,0.0931,0.1072
211,1.3847,0.9595,0.1875,-23.4154,-17.9668,2.8572,-1.1220,-0.5395,-1.1220,2.3363,-0.1363,-0.2833,-0.1515,0.0445,0.5741,-0.1377
212,0.2034,1.6863,0.0192,-24.1321,-18.8049,3.0390,-0.7167,-0.8381,-0.7167,2.3911,-0.7725,0.0548,-0.3205,-0.0346,-0.5303,-0.0661
213,0.4207,1.6170,0.0064,-24.4788,-20.7104,2.9998,-0.3467,-1.9055,-0.3467,3.6279,-1.0281,0.4051,0.0160,0.1434,-0.2260,-0.0376
214,1.5658,1.1175,0.0621,-25.6280,-21.1080,3.0298,-1.1491,-0.3976,-1.1491,4.2532,-1.5169,-0.0488,0.0999,-0.0978,0.1053,-0.1603
215,0.9126,0.7931,0.1988,-26.4329,-21.5113,-3.0424,-0.8049,-0.4032,-0.8049,4.3080,4.5554,0.0058,0.2861,0.0689,-0.2287,-0.0955
216,1.2699,1.0291,0.1219,-27.2904,-22.8996,-3.0067,-0.8575,-1.3883,-0.8575,3.6406,3.6048,0.1280,0.0794,0.0066,0.2974,0.1443
217,1.3161,0.9766,0.0632,-28.3828,-24.1929,-3.0227,-1.0923,-1.2933,-1.0923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,0.1974,0.5508,0.0446,-28.7186,-24.9398,-2.9584,-0.3359,-0.7468,-0.3359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,0.9981,1.5751,0.0169,-29.3568,-26.8093,-2.8929,-0.6381,-1.8695,-0.6381,4.1697,1.5788,0.0919,0.1626,-0.0266,0.7272,0.1237
220,1.8663,1.0072,0.0420,-31.7592,-28.4674,-2.8693,-2.4025,-1.6581,-2.4025,4.9651,2.0689,-0.4417,-0.0315,0.1112,0.5172,-0.0394
221,1.6334,1.0463,0.0177,-32.6822,-29.8334,-2.8023,-0.9230,-1.3660,-0.9230,4.4174,2.6623,0.2828,0.1574,0.1002,0.3398,-0.0100
222,1.1570,0.9028,0.1089,-33.2227,-31.1673,-2.6206,-0.5404,-1.3338,-0.5404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,0.6163,1.8800,0.0359,-32.8303,-33.0738,-2.5841,0.3923,-1.9065,0.3923,4.8601,0.4381,-0.1990,0.3303,0.1458,0.5502,0.0050
224,0.2860,1.5004,0.0667,-31.6533,-34.6781,-2.5357,1.1770,-1.6043,1.1770,4.7608,-0.2045,0.5651,0.1089,-0.2742,0.1420,0.1206
225,0.1143,0.1958,0.1015,-31.6621,-35.0445,-2.4777,-0.0088,-0.3664,-0.0088,4.0410,-0.1558,-0.4538,0.1315,0.0415,-0.4248,-0.0740
226,0.1921,0.0313,0.1550,-31.5868,-35.0708,-2.6227,0.0753,-0.0263,0.0753,4.7389,-0.0544,0.0916,0.0894,0.0889,0.2763,0.0460
227,1.3670,0.3697,0.1172,-33.5493,-36.7523,-2.6493,-1.9625,-1.6814,-1.9625,1.6553,-0.2057,0.0135,0.0855,-0.1092,0.3099,0.0038
228,1.9145,0.4312,0.0918,-35.1747,-37.9472,-2.4238,-1.6254,-1.1949,-1.6254,1.0042,4.2260,0.4025,0.1039,0.1406,0.1139,0.1059
229,1.0076,0.1639,0.0867,-36.1412,-38.4676,-2.2491,-0.9665,-0.5204,-0.9665,1.4718,3.3124,0.5975,-0.1610,-0.0927,0.1349,-0.0537
230,1.9479,1.4392,0.0313,-36.3119,-40.4619,-2.0777,-0.1707,-1.9943,-0.1707,3.3651,3.3128,0.0094,0.1728,-0.0316,0.0944,0.1715
231,0.4664,1.5528,0.0463,-35.4273,-41.4611,-2.0680,0.8846,-0.9992,0.8846,4.3376,3.5177,0.1007,-0.2355,-0.0796,0.8577,-0.0665
232,0.0017,1.4405,0.1141,-34.3900,-41.8118,-2.1623,1.0374,-0.3506,1.0374,4.6300,4.0023,-0.3566,0.3788,0.0553,-0.2052,0.0163
233,0.3739,0.6027,0.1014,-33.5163,-42.3705,-1.9885,0.8736,-0.5587,0.8736,3.2098,4.4832,-0.0459,0.3974,-0.1424,-0.1865,-0.0325
234,1.0693,0.0043,0.1977,-34.0822,-43.2162,-1.9337,-0.5659,-0.8457,-0.5659,3.7479,3.9675,0.2502,0.0520,0.1097,0.0073,-0.1793
235,1.6302,0.4686,0.0414,-33.8477,-45.2445,-1.9231,0.2345,-2.0282,0.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,0.6511,0.4085,0.1533,-34.0285,-45.7443,-1.7644,-0.1808,-0.4998,-0.1808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,1.7614,0.9325,0.1301,-33.3061,-47.8191,-1.6624,0.7224,-2.0748,0.7224,2.6972,0.4117,-0.2624,-0.4530,0.0217,-0.2547,0.0594
238,0.4904,0.5209,0.0703,-32.8625,-48.9399,-1.4921,0.4436,-1.1209,0.4436,4.4653,-1.1501,0.3019,0.7826,-0.0045,0.4050,-0.0047
239,0.7061,1.2129,0.0772,-31.3217,-49.1176,-1.3977,1.5408,-0.1777,1.5408,1.9611,-0.8341,-0.9796,-0.4541,0.1697,-0.3961,-0.0550
240,1.1102,1.9818,0.1895,-29.3475,-49.8225,-1.2602,1.9742,-0.7049,1.9742,3.0289,-1.6657,-0.4121,-0.0728,0.1132,0.2215,-0.2083
241,0.5060,1.8468,0.0153,-27.4595,-49.4961,-1.3009,1.8880,0.3265,1.8880,4.5910,1.5943,-0.1658,-0.2259,-0.1955,0.5004,-0.0155
242,0.3305,0.4341,0.1234,-27.1308,-49.4528,-1.1764,0.3287,0.0432,0.3287,4.0433,1.6348,-0.1012,-0.0244,0.0195,0.3637,0.0364
243,0.5214,1.6181,0.1643,-25.8019,-48.6622,-1.1521,1.3288,0.7906,1.3288,4.0748,1.6623,-0.4965,0.6203,0.0234,0.3760,-0.1211
244,0.6572,0.7863,0.1207,-25.2627,-48.9940,-0.9743,0.5393,-0.3318,0.5393,3.2256,1.6412,-0.0605,0.1932,-0.0891,0.8365,0.1495
245,0.5422,0.5593,0.1813,-24.4624,-49.3513,-0.7900,0.8002,-0.3573,0.8002,3.5311,1.7446,0.3417,0.0253,-0.0658,-0.1079,-0.1504
246,1.6146,1.1931,0.0676,-22.7259,-49.6423,-0.7475,1.7366,-0.2910,1.7366,4.8945,1.5906,0.0578,-0.5839,0.0282,-0.0743,-0.0859
247,1.1580,0.6670,0.1105,-21.6014,-50.2357,-0.6667,1.1245,-0.5933,1.1245,3.7588,1.6053,0.1339,-0.0920,-0.0310,0.6665,-0.1447
248,1.2038,0.9980,0.0752,-20.1555,-49.7969,-0.5417,1.4459,0.4388,1.4459,4.3015,0.8045,0.4775,0.1121,-0.0905,-0.3784,0.0467
249,1.5550,1.7839,0.0176,-18.0482,-48.7826,-0.4480,2.1073,1.0143,2.1073,1.2357,0.3869,0.2864,-0.1879,-0.1723,-0.1289,0.1156
250,1.5157,0.5163,0.0430,-16.6256,-48.7424,-0.3895,1.4226,0.0402,1.4226,0.3153,-1.4696,-0.2314,-0.0338,0.0096,-0.0444,0.0368
251,0.1547,1.3668,0.1261,-16.4189,-47.7510,-0.2677,0.2067,0.9914,0.2067,1.2307,-1.5145,-0.2764,0.0305,0.1678,0.0320,-0.0716
252,1.5809,0.5926,0.0386,-15.2394,-47.2836,-0.0911,1.1795,0.4674,1.1795,2.1615,-2.0958,0.3329,-0.3319,0.1145,-0.2764,-0.2982
253,1.7575,0.3518,0.0005,-13.1707,-47.3096,-0.0686,2.0687,-0.0260,2.0687,3.8865,-2.6419,0.0279,0.2705,-0.1383,-0.0333,0.1816
254,0.8231,1.2364,0.1347,-12.4573,-46.2003,0.0783,0.7134,1.1093,0.7134,4.6637,0.2464,0.0467,0.2544,-0.0060,-0.3333,0.0946
255,0.7710,0.0687,0.1449,-11.8402,-46.1644,0.3554,0.6171,0.0359,0.6171,3.8906,-0.1535,0.2228,0.0894,0.0692,0.6238,-0.0366
256,1.0661,1.0366,0.0338,-11.6063,-44.5207,0.4810,0.2339,1.6437,0.2339,3.0906,-0.4559,0.0988,0.2146,-0.0044,-0.5696,0.0370
257,0.2591,0.8900,0.0583,-12.3162,-43.8203,0.5342,-0.7099,0.7004,-0.7099,4.3955,-0.6929,-0.3140,0.5189,0.2347,0.1673,0.0766
258,0.4752,0.9249,0.1789,-12.3386,-42.8287,0.6312,-0.0223,0.9916,-0.0223,4.3788,-1.0851,0.6438,0.0670,-0.3973,-0.3146,0.0816
259,1.3317,0.4002,0.1593,-11.8602,-41.6842,0.7462,0.4784,1.1445,0.4784,4.5969,-1.1986,-0.0493,-0.0522,-0.0230,0.3449,-0.0296
260,1.6991,1.5135,0.1407,-11.7188,-38.8693,0.9607,0.1414,2.8149,0.1414,0.7214,-1.5364,0.0851,-0.1946,0.1713,0.5001,0.1202
261,0.9513,1.6981,0.1189,-12.1641,-37.1074,1.0419,-0.4453,1.7619,-0.4453,2.4764,-1.9597,-0.3299,-0.1367,-0.0836,-0.0396,-0.0917
262,0.3398,0.3206,0.0131,-12.6173,-36.3654,1.1733,-0.4532,0.7420,-0.4532,3.6968,-2.0620,0.0905,-0.2116,0.0302,-0.3441,-0.1297
263,1.8357,0.9139,0.1131,-12.6273,-33.7898,1.3964,-0.0100,2.5756,-0.0100,4.6471,-0.7730,-0.1218,0.2686,-0.0503,0.2319,-0.1207
264,1.5857,0.3105,0.0094,-12.6170,-32.5427,1.4575,0.0102,1.2472,0.0102,4.2620,-0.6565,0.0776,-0.0946,0.0219,-0.4104,0.0618
265,0.8672,0.6289,0.1919,-13.0105,-32.0220,1.6509,-0.3934,0.5206,-0.3934,3.6203,-1.2078,0.0506,0.1129,-0.0422,0.0949,-0.0235
266,1.7089,1.9582,0.1262,-15.2086,-30.0027,1.7622,-2.1981,2.0194,-2.1981,2.9958,-0.1869,0.0262,-0.0055,0.2558,-0.2399,-0.0241
267,0.0223,1.2512,0.1134,-16.1733,-30.5367,2.0243,-0.9647,-0.5341,-0.9647,3.0754,-0.6485,-0.1946,0.1379,0.0151,-0.2796,-0.1087
268,0.0633,0.3079,0.1686,-16.5977,-30.3441,2.1939,-0.4244,0.1927,-0.4244,2.9990,-1.1134,-0.1567,-0.0050,-0.0233,-0.1397,-0.0299
269,0.2685,0.6166,0.1942,-16.6388,-30.9404,2.4775,-0.0411,-0.5963,-0.0411,3.8529,-1.3515,0.0007,0.2484,-0.0324,-0.3241,0.0762
270,1.4692,0.3393,0.1864,-18.7150,-30.2872,2.7537,-2.0762,0.6532,-2.0762,3.7407,-2.0585,0.2874,0.1990,0.0536,-0.1838,-0.0438
271,0.3123,1.2807,0.0694,-20.3389,-31.4317,2.8936,-1.6239,-1.1446,-1.6239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
272,1.4261,1.3997,0.0111,-22.3600,-32.3935,2.8664,-2.0211,-0.9618,-2.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
273,0.0010,0.1606,0.0070,-22.7101,-32.3265,2.9488,-0.3501,0.0670,-0.3501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,0.3296,0.7570,0.1356,-23.3451,-33.1194,2.7413,-0.6350,-0.7929,-0.6350,5.2560,-3.9566,0.1553,-0.0302,-0.0545,0.3778,0.1221
275,0.2500,1.7398,0.1760,-23.8687,-34.9880,3.0293,-0.5236,-1.8686,-0.5236,3.6264,-5.2327,-0.2511,0.5805,0.0702,-0.6089,0.0789
276,1.9244,0.3733,0.0624,-24.9572,-35.0899,-3.0566,-1.0885,-0.1019,-1.0885,3.5971,1.0042,-0.1842,0.0544,-0.0030,-0.2193,0.2489
277,0.8133,0.0643,0.0792,-25.5026,-35.5964,-3.0280,-0.5454,-0.5065,-0.5454,2.0622,0.7191,-0.1465,-0.4835,-0.1855,0.4083,-0.1849
278,1.6807,1.7726,0.0664,-27.1722,-37.3178,-2.9166,-1.6696,-1.7214,-1.6696,5.1127,0.4671,-0.2934,0.8926,0.0136,-0.3794,-0.1434
279,1.4749,1.7829,0.0891,-27.9268,-39.9142,-2.8647,-0.7546,-2.5964,-0.7546,2.9068,0.1012,0.1018,0.2091,0.0087,-0.2335,-0.0612
280,1.0574,1.3808,0.1917,-28.9396,-42.0345,-2.6757,-1.0129,-2.1202,-1.0129,2.3356,5.2167,0.1703,-0.4343,0.0679,-0.0636,0.2495
281,0.9785,1.7393,0.0089,-29.2123,-44.6360,-2.6992,-0.2726,-2.6015,-0.2726,4.3332,4.6032,0.2197,-0.4608,-0.0380,-0.0532,-0.2541
282,0.6397,0.0077,0.1918,-29.7983,-44.7863,-2.5380,-0.5861,-0.1503,-0.5861,4.2191,4.2331,-0.1769,0.1003,0.0565,-0.3329,-0.0850
283,0.1800,0.6150,0.0589,-29.1991,-45.4514,-2.6567,0.5992,-0.6651,0.5992,5.0382,4.3780,0.3906,-0.3385,-0.1211,0.5935,0.1899
284,0.0305,1.3675,0.0790,-28.2020,-47.0589,-2.5994,0.9971,-1.6075,0.9971,4.7513,2.4257,-0.1395,-0.0015,0.2512,-0.4997,-0.0937
285,1.3757,0.4798,0.1075,-29.5069,-48.4213,-2.3995,-1.3049,-1.3624,-1.3049,3.6069,-0.1849,-0.1513,0.3070,0.1297,-0.0829,0.0016
286,0.8087,1.5889,0.0109,-29.0661,-50.1618,-2.4419,0.4408,-1.7405,0.4408,3.5669,-0.5887,-0.3914,-0.1411,0.0039,0.0199,0.0868
287,0.1463,0.6303,0.0960,-28.6326,-50.8252,-2.1100,0.4335,-0.6633,0.4335,3.8577,5.3346,0.0779,0.4019,-0.0155,-0.3573,0.0166
288,1.9424,1.3974,0.1132,-28.2396,-52.7300,-1.9481,0.3930,-1.9048,0.3930,4.9458,0.6213,0.1792,-0.0642,0.2251,0.3026,-0.0863
289,0.8093,1.3845,0.0427,-27.3130,-53.0698,-1.7163,0.9266,-0.3398,0.9266,4.3122,0.4519,0.2994,-0.2116,0.1257,0.1675,-0.0006
290,1.6553,0.9706,0.0295,-26.4236,-54.6859,-1.7567,0.8894,-1.6162,0.8894,1.9249,0.2526,-0.0831,-0.4240,0.0390,0.2341,0.0836
291,0.4734,0.2182,0.0171,-26.6760,-55.1970,-1.7292,-0.2524,-0.5110,-0.2524,2.1958,0.3833,0.6195,0.2823,-0.0325,0.5294,0.0128
292,0.2006,1.3339,0.1726,-25.1486,-55.9928,-1.6403,1.5274,-0.7958,1.5274,1.9170,-0.8017,0.3504,0.1769,0.0672,-0.0985,0.0676
293,0.4942,1.7226,0.1595,-23.5697,-56.2411,-1.5629,1.5789,-0.2483,1.5789,2.5152,-1.2582,0.1061,0.2921,-0.0074,-0.0743,0.0278
294,1.3448,0.9242,0.1226,-23.1074,-57.6912,-1.4163,0.4623,-1.4501,0.4623,3.1574,4.4332,0.3183,0.4583,-0.1802,0.5660,-0.0693
295,0.9260,0.0210,0.1114,-22.4191,-58.0987,-1.2760,0.6883,-0.4075,0.6883,3.7829,4.2095,-0.2164,0.2872,0.1222,0.3762,-0.0379
296,0.1968,1.7561,0.1377,-21.0052,-57.3797,-1.1930,1.4140,0.7190,1.4140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
297,1.2129,1.7036,0.0290,-18.7007,-57.7071,-1.2177,2.3045,-0.3274,2.3045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298,0.5607,0.1615,0.0842,-18.1675,-58.0752,-1.0799,0.5332,-0.3681,0.5332,4.3124,1.1014,-0.3012,0.7641,-0.0991,0.4529,-0.1684
299,1.8632,0.6556,0.1180,-17.4532,-60.0274,-0.8732,0.7143,-1.9522,0.7143,4.7723,1.2672,0.1137,0.5018,-0.0925,-0.0626,0.0908
300,1.9270,1.0062,0.0894,-15.1763,-60.8675,-0.9500,2.2769,-0.8401,2.2769,3.5399,1.7910,-0.0012,0.1864,0.0786,0.3780,0.0951
301,0.8879,0.8031,0.1856,-13.4910,-61.4920,-0.5980,1.6852,-0.6245,1.6852,2.5043,2.1172,-0.7952,0.0909,0.2203,0.0001,-0.1190
302,1.7801,1.8436,0.0614,-11.3618,-60.4205,-0.3250,2.1292,1.0715,2.1292,3.8726,1.2010,-0.2195,0.0899,0.1554,0.3931,-0.1041
303,0.2850,1.3778,0.0781,-10.9940,-59.1442,-0.1970,0.3679,1.2763,0.3679,2.8415,0.9045,0.0399,0.3954,-0.0697,-0.0520,-0.0140
304,1.1277,0.9730,0.1862,-9.6373,-58.1596,0.0309,1.3567,0.9846,1.3567,1.6775,0.8780,-0.1233,-0.1918,-0.0622,-0.3218,0.0089
305,0.8400,0.9030,0.1192,-8.7962,-57.1485,0.0819,0.8411,1.0111,0.8411,-0.0612,-2.4773,0.0371,0.4221,0.1882,0.3835,-0.0198
306,1.5845,1.9369,0.1271,-7.4479,-55.3088,0.3221,1.3483,1.8396,1.3483,2.4037,-2.5473,-0.3675,-0.4310,0.0642,0.2895,0.1630
307,1.9500,0.4248,0.1283,-5.4351,-54.2470,0.3193,2.0127,1.0619,2.0127,5.3392,-2.7906,0.5671,-0.2813,0.0956,0.1120,-0.1213
