Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
9104,0.3820,-0.2580,0.0799,-0.4907,0.1236,0.0694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9105,-0.6089,-0.9350,-0.0491,0.2619,1.0080,-0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9106,-0.8394,-0.1291,0.0662,0.8145,0.3770,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9107,-0.1487,0.8279,-0.0858,0.4480,-0.6060,-0.1227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9108,-0.9964,0.7630,0.0777,1.2015,-0.4277,0.1151,4.1338,2.1171,0.2532,0.0642,0.1521,0.1500,-0.0640
9109,0.8297,0.0233,0.0505,-0.7875,-0.4454,0.0532,4.6676,2.2242,-0.1525,-0.1727,0.0524,0.8865,0.1225
9110,0.3248,0.0237,0.0207,-0.2239,-0.0717,0.0652,4.7848,2.1267,0.0110,-0.0014,-0.0247,-0.1398,-0.0353
9111,0.7384,-0.4552,-0.0513,-0.9028,-0.0641,-0.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9112,0.1138,-0.7209,-0.0772,-0.4234,0.5250,-0.1373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9113,-0.5483,0.5936,0.0040,0.6728,-0.3547,-0.0537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9114,0.9730,-0.6406,0.0263,-1.1650,0.3149,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9115,0.4770,-0.1150,0.0001,-0.5415,-0.0340,-0.0369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9116,0.0012,-0.0633,0.0227,0.0530,0.0639,0.1152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9117,-0.0383,-0.7341,0.0119,-0.2065,0.6658,-0.0581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9118,0.4048,-0.0608,0.0814,-0.3794,-0.0532,0.1657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9119,0.9998,-0.3865,0.0757,-1.1636,-0.0788,0.0077,4.7977,0.3526,-0.1773,-0.2101,0.0781,0.2555,-0.1390
9120,0.8863,-0.7245,0.0331,-1.0988,0.2851,0.0284,4.2675,0.5457,-0.2306,-0.1424,0.1162,0.2504,0.0463
9121,-0.4125,0.7696,0.0215,0.7152,-0.3940,-0.0577,4.4475,0.4125,0.3851,-0.6444,0.0204,-0.2375,-0.2145
9122,0.2039,0.8373,0.0276,0.2155,-0.7871,0.1141,4.0414,0.0475,-0.1649,0.5420,0.0669,0.2919,-0.0336
9123,-0.5883,0.2171,0.0846,0.6521,0.0588,0.0312,4.5688,0.0042,-0.0823,-0.0387,0.0881,0.2810,0.1012
9124,-0.6956,-0.6672,-0.0737,0.2593,0.8778,-0.0557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9125,0.6730,0.8819,0.0455,-0.1402,-1.2042,0.1012,4.4133,-0.1248,0.1015,-0.4929,-0.0265,-0.2763,-0.1169
9126,0.5848,-0.4134,0.0755,-0.7056,-0.0275,0.1022,3.8444,-0.1222,-0.1524,0.0452,0.0841,0.0816,-0.1143
9127,-0.1025,-0.9134,0.0377,-0.5509,0.8031,-0.0386,4.0665,0.0867,-0.1648,-0.6768,-0.2245,0.2015,0.0763
9128,0.8224,-0.1752,0.0978,-0.6166,-0.3969,0.1167,3.3282,0.0990,0.0884,0.1944,-0.0229,0.0903,0.0549
9129,-0.2620,0.2446,-0.0836,0.3718,-0.0897,-0.1829,3.5335,0.1071,-0.1806,0.3194,-0.0814,-0.3610,0.0269
9130,0.7886,0.6276,-0.0941,-0.2484,-0.9959,-0.0911,2.5473,-0.0055,-0.3265,0.1082,0.1235,0.2734,0.0397
9131,-0.3487,0.5065,-0.0777,0.6555,-0.2615,-0.1260,3.0164,0.0321,0.3280,0.1538,0.1437,-0.0488,-0.0871
9132,0.6325,0.4916,-0.0904,-0.4722,-0.6610,-0.1014,2.3076,-0.0366,0.3458,-0.1212,-0.1632,0.4784,0.0262
9133,-0.1548,0.9255,-0.0396,0.3576,-0.7952,-0.0366,2.7611,6.0264,0.1523,-0.0947,0.0424,0.3250,-0.1130
9134,0.2719,-0.7178,0.0900,-0.4889,0.6134,0.1150,2.1859,-0.1332,0.0867,-0.3063,-0.0069,0.4165,0.0396
9135,0.1520,-0.3264,0.0133,-0.1596,0.2135,0.0060,2.0771,-0.1643,-0.0378,-0.0222,0.0544,0.0087,-0.0447
9136,0.3275,-0.1407,-0.0333,-0.4129,0.0420,-0.1115,1.7720,0.1500,-0.2071,-0.0763,-0.0760,0.4460,-0.1385
9137,0.8763,-0.7278,0.0218,-1.0141,0.5566,0.0675,1.3164,0.7158,-0.0945,-0.2428,0.1889,-0.5138,-0.1414
9138,-0.5543,0.3540,-0.0052,0.6542,-0.2162,-0.0875,1.6708,0.3894,-0.3028,-0.3870,0.0503,-0.0245,0.2411
9139,0.9830,0.7499,-0.0185,-0.8598,-0.8926,-0.0067,4.6347,0.7630,-0.2208,0.2456,0.1011,0.3107,-0.1883
9140,-0.1975,0.5485,-0.0458,0.2903,-0.4919,-0.0118,4.5571,0.6687,0.1923,-0.2145,-0.1187,0.1913,-0.1328
9141,0.8365,-0.8688,0.0950,-1.0885,0.7356,0.1092,4.4681,0.8850,0.3331,-0.1550,0.0168,0.2364,-0.1307
9142,0.9816,0.6998,-0.0015,-0.7522,-1.0692,0.0491,3.2606,0.7441,0.5436,-0.5048,0.0090,0.2672,0.1719
9143,-0.3223,0.8036,0.0116,0.6215,-0.5431,0.0267,3.0367,0.4673,0.0659,0.0590,-0.0126,0.0461,-0.0573
9144,-0.4596,-0.0174,0.0207,0.5120,0.1441,0.0555,3.4176,0.4501,0.3313,0.3619,-0.0059,0.4047,0.1200
9145,0.4323,-0.0647,0.0163,-0.5012,-0.0756,0.0272,3.1564,0.5183,-0.6668,0.0657,-0.1319,-0.5734,0.1391
9146,0.7594,0.8305,-0.0104,-0.2479,-1.0745,0.0077,2.2111,0.2296,0.2951,-0.3190,-0.0521,-0.2047,0.1295
9147,0.7189,-0.0269,-0.0610,-0.6876,-0.2687,0.0082,1.5310,0.3651,-0.1111,0.2523,0.0244,0.5308,0.1063
9148,-0.3334,-0.6076,0.0161,0.0509,0.6591,0.0126,2.1517,0.6226,-0.1997,-0.1233,0.1152,-0.4160,-0.0520
9149,-0.8295,-0.9785,-0.0029,0.3343,1.2145,-0.0734,3.3081,0.7803,0.2579,0.4533,0.0300,-0.2332,-0.0076
9150,-0.1221,-0.7031,0.0977,-0.1322,0.6273,0.1420,3.7983,0.6998,-0.2510,-0.1173,-0.1903,0.1743,0.1344
9151,0.8330,0.4426,0.0748,-0.5723,-0.8103,0.0851,2.8983,0.6515,0.3682,-0.2931,0.0356,0.5796,0.0472
9152,0.3461,0.2888,0.0154,-0.1942,-0.4346,-0.0656,2.5783,0.7614,0.0297,0.1138,0.1085,0.0794,-0.1848
9153,0.4952,0.2125,-0.0622,-0.2275,-0.4021,-0.0825,2.0912,1.0189,0.5282,0.1348,0.1086,-0.1615,-0.1808
9154,0.9552,0.8582,-0.0964,-0.4405,-1.2372,-0.0116,0.9968,1.3272,-0.8458,0.2630,-0.0777,-0.4645,0.1393
9155,-0.5525,-0.0757,0.0512,0.5153,0.4126,0.1366,1.3519,0.6705,0.2848,-0.2649,-0.0926,-0.1307,0.0007
9156,-0.5880,-0.6883,-0.0972,0.0891,0.8260,-0.0817,2.0744,0.9467,0.3183,0.3849,-0.1197,0.1590,-0.0622
9157,0.4861,0.8268,0.0168,-0.0141,-0.8958,0.0965,1.2207,0.6769,-0.4437,0.1663,0.0474,-0.2632,-0.1241
9158,0.1231,0.5012,-0.0478,0.1590,-0.4147,-0.1383,0.8556,0.5806,0.0231,-0.1969,0.1610,0.0042,0.0817
9159,0.6721,-0.2154,-0.0144,-0.7063,-0.0700,-0.0292,0.7838,1.5519,0.1919,0.2801,0.0951,0.1274,0.1620
9160,0.1992,0.6406,0.0287,0.0998,-0.7644,0.1125,0.1651,2.7623,0.1698,0.3701,-0.2078,-0.4967,0.0578
9161,0.8515,0.6965,0.0126,-0.3160,-0.9987,0.0648,1.2625,3.5832,-0.2749,0.0425,-0.0923,0.2376,-0.0705
9162,-0.4070,0.1539,-0.0535,0.3576,0.0922,-0.0653,0.8985,3.8872,-0.1060,0.2038,-0.0560,0.2977,0.1342
9163,-0.4115,-0.7507,-0.0055,-0.1616,0.9101,0.0921,0.4038,2.6864,-0.1308,-0.2544,0.0586,0.0839,-0.0859
9164,-0.6065,0.7225,-0.0815,0.9516,-0.2083,-0.0404,0.7551,5.2949,-0.2018,-0.3551,-0.1700,-0.0091,-0.0198
9165,0.2045,0.6915,-0.0354,0.2280,-0.5787,0.0016,1.2211,4.8760,0.0342,0.2787,-0.0120,0.0553,0.0783
9166,-0.5586,-0.9668,0.0278,-0.1213,1.0623,0.0294,0.7217,-0.5059,-0.3629,0.3649,0.0047,-0.2266,0.1300
9167,-0.2818,0.6038,-0.0754,0.5607,-0.3745,-0.0256,1.2357,5.5454,-0.1257,0.3275,0.0911,0.0037,0.0441
9168,-0.6525,-0.5614,-0.0943,0.2014,0.8669,-0.0816,1.5890,-0.1157,-0.6234,0.5073,0.0067,-0.4459,0.0925
9169,0.3348,0.3674,0.0420,-0.1172,-0.5083,-0.0232,1.3381,-0.5078,0.6806,0.6510,-0.0013,0.0586,-0.0069
9170,-0.9734,-0.7129,0.0181,0.4659,1.2378,-0.0428,2.3628,0.0895,0.1692,0.3648,0.0952,0.4696,-0.0538
9171,0.0884,0.5180,0.0614,0.1569,-0.4169,0.1491,2.3017,-0.2615,-0.2740,0.0970,-0.1468,0.0342,0.0657
9172,0.7798,-0.8165,0.0950,-1.2399,0.1502,0.0693,1.4727,0.1437,-0.3192,-0.3404,0.0481,-0.4212,0.1548
9173,0.8800,0.4082,0.0953,-0.3707,-0.9117,0.1471,0.4258,-0.3983,0.0136,-0.1026,-0.1083,-0.5928,-0.1085
9174,-0.1249,-0.5512,0.0926,-0.2722,0.4213,0.1522,0.6443,0.4056,0.1169,0.2635,0.1207,-0.4305,-0.1395
9175,0.7108,0.0856,0.0845,-0.2631,-0.6430,0.0641,0.1335,1.6660,0.1842,-0.3478,-0.1316,-0.5631,-0.1480
9176,-0.2435,-0.0942,-0.0367,-0.0499,0.2077,-0.0580,0.2152,1.1263,-0.2375,0.3182,-0.1332,0.2747,0.1713
9177,-0.3435,0.3509,0.0691,0.5108,0.1125,0.0038,0.4687,-0.2489,-0.4575,0.3613,-0.1543,-0.1883,-0.1338
9178,0.6320,0.1347,-0.0679,-0.1108,-0.6084,-0.0788,0.2951,4.5011,-0.3194,-0.1880,-0.1237,0.4743,-0.0541
9179,-0.0724,-0.4895,-0.0485,-0.3836,0.2693,-0.0698,0.1855,2.0141,0.0069,-0.0324,0.0292,-0.3712,-0.0437
9180,-0.8599,-0.0310,-0.0774,0.4601,0.6582,-0.1136,0.6926,0.4566,0.4642,-0.5708,-0.2382,-0.0004,0.1036
9181,0.6520,-0.0855,-0.0698,-0.4863,-0.4796,-0.0213,0.2226,1.6084,-0.0138,0.1356,-0.0939,-0.2093,-0.0503
9182,0.5174,0.6439,-0.0001,0.0609,-0.8159,-0.0965,0.6482,3.9219,-0.1527,0.8213,-0.2062,-0.0444,0.0780
9183,0.3137,-0.8777,0.0180,-0.8423,0.5311,-0.0779,0.9755,2.6104,0.8001,0.1789,0.0104,-0.0748,0.0502
9184,-0.9972,-0.3597,-0.0563,0.6797,0.9274,-0.0953,0.8767,1.3428,0.1532,0.3048,-0.0078,-0.1232,-0.0622
9185,-0.6415,-0.5479,0.0274,0.3760,0.8350,0.0804,1.6232,0.9167,0.0964,0.2529,0.1314,0.3975,-0.0455
9186,0.2462,-0.5312,0.0818,-0.4524,0.3015,-0.0141,1.9162,1.2207,-0.5167,-0.0039,0.0941,0.1581,0.0911
9187,0.9946,-0.1251,0.0856,-0.9725,-0.3583,0.0051,2.0301,1.6109,0.0614,0.1164,0.0708,0.1582,-0.1052
9188,-0.0852,-0.5565,-0.0529,-0.1491,0.5074,-0.1164,2.6430,1.6844,0.2261,-0.0212,0.1303,0.5773,-0.1672
9189,0.3587,-0.6093,0.0594,-0.6132,0.4219,0.0551,3.3492,1.8260,0.4708,-0.0490,-0.0607,0.0485,0.1226
9190,-0.7115,0.1255,0.0691,0.7241,0.2640,0.1244,3.1725,1.3425,0.4180,-0.6429,0.1141,0.1737,-0.0911
9191,0.9282,0.7889,0.0915,-0.3942,-1.1618,0.0306,2.3934,1.6783,0.0068,-0.2429,-0.0228,0.0888,0.0076
9192,-0.7724,0.7521,-0.0412,1.0473,-0.1900,-0.0863,1.6479,1.5443,0.0666,0.0992,0.0973,-0.5425,0.0036
9193,0.8244,0.7271,0.0089,-0.2838,-1.1199,0.0669,0.9678,2.2099,0.4063,0.1305,-0.0539,0.3365,-0.0300
9194,-0.3038,-0.5358,-0.0169,-0.0698,0.5387,0.0461,1.4113,1.8576,-0.3844,-0.5353,0.0632,-0.0213,0.0255
9195,-0.6373,-0.4632,0.0482,0.2143,0.8413,0.0298,2.0013,1.3624,0.0303,-0.0891,0.0577,0.0084,0.0546
9196,-0.7868,-0.3713,0.0761,0.2959,0.7483,0.1446,2.5446,0.8921,0.5911,0.5137,-0.0679,-0.3538,0.0128
9197,0.4425,0.6453,-0.0436,0.2295,-0.6534,0.0495,1.8225,0.8199,0.6232,0.1234,0.1494,-0.5460,-0.0181
9198,-0.6636,0.6059,0.0756,0.8695,0.1591,0.0245,2.0636,0.3207,0.6449,0.3935,-0.0738,0.0196,0.0930
9199,0.3842,0.1388,-0.0472,-0.1612,-0.4443,-0.1022,1.5157,0.5187,-0.4640,-0.6689,0.0830,0.2578,0.1901
9200,0.7465,0.5221,0.0696,-0.0701,-0.9279,0.1288,0.6939,0.0862,-0.4287,-0.1606,0.0415,-0.6592,-0.0103
9201,0.3259,-0.8843,-0.0375,-0.8468,0.1778,0.0252,0.9479,1.0913,0.3462,-0.2848,0.1563,-0.1906,0.0259
9202,0.6259,0.6690,0.0586,0.2785,-0.9150,0.0592,0.2140,2.5968,-0.1903,-0.0868,-0.1093,0.2361,-0.0582
9203,-0.8735,-0.8407,0.0810,-0.2045,1.1432,0.0302,1.1420,1.0101,-0.3619,0.0138,0.0255,0.4055,0.1081
9204,0.4247,0.4620,0.0864,0.1326,-0.5613,0.0423,0.6026,1.0118,0.3064,0.1701,-0.0188,0.0134,-0.1308
9205,0.5304,-0.6609,0.0381,-0.8657,-0.1802,0.0883,1.1406,1.8057,-0.5808,0.0128,0.0422,-0.0991,-0.0313
9206,-0.5503,0.4578,0.0912,0.6144,0.3375,0.1402,0.7471,1.0352,-0.0904,0.1384,-0.1519,0.1782,0.0782
9207,-0.2161,-0.1371,-0.0805,-0.0530,0.2041,-0.1043,1.0102,0.9484,0.5274,0.0267,-0.1708,-0.3696,-0.0582
9208,-0.0413,-0.7292,0.0090,-0.6324,0.2537,0.0512,1.7250,1.1044,-0.4478,-0.2121,0.0646,-0.4036,0.0422
9209,0.0320,-0.3797,-0.0421,-0.3287,0.0562,0.0238,2.0046,1.2976,0.2959,0.2211,0.2357,-0.4131,0.2132
9210,-0.2810,-0.0644,-0.0097,0.0039,0.3236,-0.0848,2.2437,1.2654,0.6764,-0.0762,0.0787,-0.3255,-0.0792
9211,-0.1374,0.4118,-0.0471,0.4181,0.0111,-0.0587,1.9300,1.0035,0.0424,0.0252,-0.0019,0.1199,0.0061
9212,-0.7363,0.9530,-0.0203,1.0435,0.2662,0.0014,1.6280,0.4503,0.0039,0.2373,-0.2391,0.1166,0.0554
9213,0.5130,-0.9005,-0.0340,-1.0939,-0.0437,-0.0326,2.0817,0.9630,-0.2505,-0.4774,-0.0545,0.1988,-0.0801
9214,-0.1041,0.0939,0.0759,0.0133,0.0374,-0.0037,2.1640,1.0560,-0.0670,-0.1349,0.0795,-0.1316,-0.1351
9215,0.0929,-0.5009,0.0763,-0.4870,0.1476,0.1762,2.5238,0.9301,0.0598,0.2015,-0.0108,0.1073,-0.2172
9216,-0.4724,-0.1900,0.0386,-0.0422,0.5705,0.0808,3.0916,0.8645,-0.2363,-0.6825,-0.0520,-0.5140,0.0324
9217,-0.1041,0.4392,-0.0786,0.4347,0.1106,-0.1616,2.7740,0.7571,-0.1678,-0.7928,0.0440,0.2960,-0.0366
9218,0.8987,-0.2457,0.0741,-0.6205,-0.7538,-0.0134,2.5847,1.1844,-0.0830,-0.1912,0.0192,-0.3388,0.0348
9219,-0.8028,-0.8845,-0.0899,-0.6048,1.1514,-0.1088,3.8416,1.0781,0.3778,0.0658,-0.0934,0.1205,0.1188
9220,0.6318,-0.8016,-0.0308,-1.0543,-0.2255,-0.0466,4.4773,1.3561,-0.1701,0.4171,-0.0335,-0.3800,-0.0181
9221,0.3244,-0.7528,0.0015,-0.8623,0.0228,-0.0226,1.8428,3.6442,0.0102,0.7293,0.0655,-0.1605,0.0520
9222,-0.8229,-0.0474,-0.0969,0.4633,0.7494,-0.1874,1.2090,4.0854,1.1518,0.3497,0.0364,0.0282,-0.1315
9223,0.9704,-0.4576,0.0149,-0.9370,-0.4885,0.0547,1.8033,3.4777,0.3271,-0.1339,0.1258,0.0944,0.2005
9224,0.5525,0.8391,0.0089,0.2752,-0.9365,0.1015,2.5525,3.6606,0.2917,0.0026,0.1053,-0.0916,-0.1485
9225,0.7773,0.5948,-0.0013,0.0377,-0.9081,-0.0229,4.7511,1.8618,0.2942,0.0245,-0.2094,-0.1549,-0.1313
9226,-0.9664,-0.8246,0.0339,-0.0607,1.3061,0.0760,2.1842,3.5587,0.4145,-0.0327,-0.1263,0.5930,-0.0204
9227,0.4930,0.5811,-0.0358,0.3600,-0.6615,-0.0026,4.5847,1.7111,0.3035,-0.0404,0.0197,-0.0590,-0.0180
9228,0.6985,-0.4670,-0.0565,-0.7084,-0.5152,-0.0700,3.3386,3.4431,0.0519,-0.4528,0.2517,0.3086,0.1922
9229,0.0306,-0.6812,0.0417,-0.5938,0.2610,-0.0513,3.2732,3.3169,0.1177,0.0230,0.0101,-0.4947,0.0005
9230,0.7169,-0.3238,0.0936,-0.6389,-0.3794,0.1419,3.8637,3.1395,0.3181,0.2840,0.0763,-0.4124,0.0835
9231,0.4435,-0.8099,0.0712,-0.9546,0.0319,0.1029,4.5483,2.7272,-0.1877,0.0866,-0.1051,-0.0420,-0.1187
9232,0.6993,0.1320,-0.0369,-0.0918,-0.7450,0.0547,4.8505,1.5324,0.2654,0.1099,0.1334,0.1266,0.0364
9233,-0.8793,-0.5292,0.0335,-0.2037,1.0434,-0.0601,4.3887,2.7813,-0.1546,-0.0574,0.0516,-0.1994,0.1546
9234,0.9149,0.6728,-0.0781,0.3323,-1.0664,-0.1449,4.6331,1.7914,-0.3783,-0.0936,-0.0646,-0.1061,-0.1565
9235,-0.4043,-0.7159,-0.0273,-0.4328,0.7218,-0.0380,4.6682,2.9019,-0.1521,0.2995,0.0020,0.3224,0.1201
9236,-0.3982,0.8766,-0.0077,0.9406,-0.1621,-0.0683,4.3368,3.2072,-0.1590,-0.1635,0.0994,-0.1650,-0.1525
9237,-0.8612,-0.1105,0.0486,0.2949,0.7415,0.0528,3.4312,3.1525,0.1808,-0.2462,0.0148,-0.1464,-0.0808
9238,0.8741,0.7375,0.0886,0.1447,-1.1472,0.0852,4.3727,3.1188,0.4036,0.5359,0.0408,0.0017,0.1218
9239,-0.0960,-0.3817,-0.0152,-0.2933,0.3448,0.0687,4.2280,3.0551,-0.2834,0.1212,0.1799,0.3549,0.1722
9240,-0.2369,-0.9650,-0.0958,-0.6796,0.6058,-0.1452,4.1231,2.9033,-0.3375,0.0553,-0.1561,-0.0400,0.1541
9241,-0.0321,0.3671,0.0226,0.2830,-0.2359,0.0161,4.1454,3.0845,0.2700,-0.2223,0.0769,-0.2620,-0.0313
9242,0.2280,-0.6529,-0.0099,-0.6562,0.2323,-0.0889,4.5028,3.0218,0.0891,0.0943,-0.0198,0.1083,-0.0752
9243,-0.5625,0.4929,-0.0889,0.7709,0.0965,-0.1194,3.8022,3.2145,-0.1338,0.5109,-0.1347,0.0052,-0.0899
9244,-0.5817,-0.5693,-0.0739,0.0253,0.7530,-0.1112,3.2989,3.1108,0.4153,-0.0180,-0.1033,0.1565,-0.2298
9245,-0.5651,0.3852,0.0561,0.6411,-0.0140,0.0408,2.8097,3.3523,0.1524,-0.4202,0.1626,0.2160,0.1048
9246,-0.6795,-0.1150,0.0788,0.4407,0.4976,0.1101,2.1788,3.1940,-0.0926,0.0457,0.0834,0.1872,-0.0143
9247,0.2776,0.5550,-0.0188,0.2560,-0.5218,-0.1171,2.4624,3.5914,0.1185,-0.2329,-0.0599,0.0278,-0.1479
9248,0.1897,0.5100,0.0519,0.1707,-0.4324,0.0160,2.7849,3.7250,0.0666,-0.0562,0.1205,0.0930,-0.2353
9249,0.5113,-0.5330,-0.0565,-0.7158,0.1388,0.0254,3.1437,3.4463,0.1181,-0.5021,-0.0315,0.1270,0.0746
9250,0.1341,-0.2030,-0.0564,-0.2240,-0.0695,-0.1432,3.2951,3.4913,0.0643,0.1845,-0.1080,0.1547,-0.1094
9251,0.4835,-0.8008,0.0759,-0.8594,0.3648,0.0491,3.5725,3.1971,-0.0841,0.0335,-0.0916,-0.1693,0.1038
9252,-0.6486,-0.9478,-0.0365,-0.0675,1.2511,-0.0442,3.0672,2.8845,0.5743,-0.3686,-0.0505,0.2775,-0.0863
9253,-0.1908,0.6156,-0.0557,0.5918,-0.4491,-0.1240,2.7129,3.2180,-0.2375,0.0604,0.0849,-0.2871,0.0550
9254,0.4537,-0.2944,0.0101,-0.5198,0.0576,0.0294,3.1332,3.0700,-0.3967,0.1907,0.0655,0.1160,0.1261
9255,0.7401,-0.2041,0.0964,-0.8452,-0.2123,0.0206,3.9823,3.0359,-0.0630,-0.8324,-0.1391,-0.4700,-0.0414
9256,0.7740,-0.0513,0.0038,-0.7191,-0.4984,-0.0794,4.7783,3.0645,0.5743,-0.1866,0.2452,-0.3402,0.0612
9257,0.3839,0.5706,-0.0133,-0.0064,-0.7467,-0.0771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9258,-0.1325,-0.5309,0.0750,-0.0865,0.6100,0.0407,4.9059,3.1822,-0.2399,-0.5296,0.0619,0.4703,0.1254
9259,0.0584,-0.3029,-0.0820,-0.1367,0.1630,-0.1617,4.9652,3.3358,0.3158,-0.1043,-0.0449,-0.2357,0.0624
9260,-0.6464,-0.9586,0.0721,0.3483,1.1975,0.1631,4.1873,2.8432,-0.2847,-0.2342,0.0602,-0.2785,0.1851
9261,0.2830,-0.8921,0.0630,-0.6634,0.7102,0.0824,4.9094,2.7160,0.3491,-0.3412,-0.0428,0.2957,0.0224
9262,-0.9998,-0.1746,0.0499,0.7596,0.5953,0.0797,4.1038,2.5293,0.2659,-0.2307,-0.0182,-0.1077,0.1795
9263,0.4901,-0.5005,0.0190,-0.6283,0.0728,0.0884,4.7052,2.3480,0.1892,0.3303,-0.0746,0.2259,-0.1698
9264,-0.4333,0.4045,0.0799,0.6063,0.0326,0.1497,4.0513,2.0879,0.0352,0.0581,-0.0921,-0.2746,0.1042
9265,-0.8225,-0.5449,0.0619,0.1088,0.8837,0.0304,4.3037,1.9217,0.1915,-0.1716,0.1110,0.4704,-0.0410
9266,0.0168,0.3419,-0.0608,0.2355,-0.1323,-0.1524,3.8685,2.0964,0.2508,0.2540,-0.0583,0.2909,-0.0268
9267,-0.0194,0.7643,0.0920,0.4896,-0.5880,0.0902,3.3355,2.2273,0.2777,-0.1617,0.0805,0.4449,-0.0853
9268,-0.7494,0.3518,0.0520,0.8039,0.3425,0.0921,2.7402,1.8254,0.2280,-0.1393,0.1135,-0.1832,-0.0182
9269,-0.1567,-0.5221,-0.0931,-0.3625,0.3777,-0.0598,3.1003,1.7448,0.0127,0.1649,-0.0151,0.7119,0.1572
9270,0.2809,0.9587,0.0196,0.5321,-0.9165,0.0675,2.4377,2.0726,0.1168,0.2537,0.1695,0.1198,0.3303
9271,-0.0573,-0.6390,0.0921,-0.4007,0.3869,0.0834,2.8006,1.8457,0.0739,-0.0132,-0.0156,-0.1809,-0.1172
9272,0.7577,-0.5978,0.0563,-0.8003,-0.2918,0.0923,3.5029,1.9866,0.4793,0.4497,-0.1013,0.1999,-0.0340
9273,0.5183,-0.6990,-0.0216,-0.7762,-0.1304,0.0467,4.3564,1.9920,-0.0154,-0.4592,0.0890,0.2768,-0.0659
9274,-0.4895,0.0869,0.0074,0.3425,0.4489,0.0602,4.0829,1.8077,0.3358,0.1891,0.1076,-0.4231,0.1028
9275,0.5419,0.3712,-0.0111,0.1475,-0.6926,-0.0679,3.7823,1.9883,-0.3355,0.1436,0.1015,-0.2498,-0.1164
9276,0.1120,0.8562,0.0314,0.7574,-0.4110,0.0854,3.0005,2.0901,-0.2143,-0.0466,0.0191,-0.3993,0.0990
9277,-0.4473,-0.2231,0.0931,0.0141,0.4529,0.0459,2.9581,1.7888,-0.2608,-0.1133,-0.0228,0.3926,0.0725
9278,0.3576,-0.5245,-0.0097,-0.5465,-0.0949,-0.1042,3.4749,2.0124,0.0875,-0.2736,-0.1445,-0.5487,0.1069
9279,-0.6264,-0.7039,-0.0513,-0.3250,0.8950,-0.0004,4.0332,1.6357,0.0646,-0.7893,-0.0490,0.3142,0.1501
9280,0.5902,0.1138,-0.0780,-0.0558,-0.5908,-0.1471,4.0520,2.0931,-0.2510,-0.6975,-0.0008,0.1956,0.1250
9281,0.0850,0.1952,0.0085,0.1376,-0.2864,-0.0762,3.8519,2.1152,0.1381,0.5222,-0.0906,0.0033,0.0110
9282,0.1312,0.2332,-0.0576,0.1303,-0.2436,0.0395,3.5840,2.1301,0.0765,-0.2558,0.1397,-0.2113,0.0717
9283,-0.7798,-0.2575,0.0281,0.3114,0.7997,-0.0401,3.5111,2.0671,0.0046,-0.3573,0.0811,-0.2826,0.0329
9284,0.7439,-0.9372,-0.0338,-1.2007,-0.0873,0.0454,4.5319,1.9794,-0.4939,-0.4948,0.0127,0.2243,-0.0397
9285,0.2828,0.3141,-0.0089,0.0325,-0.4235,-0.0454,4.6173,2.1862,-0.3342,-0.1721,0.1876,0.0653,-0.0767
9286,0.2259,0.2233,0.0149,0.0667,-0.2872,-0.0498,4.4816,2.3606,0.2407,-0.1870,-0.0368,-0.1285,0.1693
9287,0.6038,-0.4186,0.0902,-0.8222,-0.2034,-0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9288,0.0189,0.3195,-0.0847,0.1613,-0.1562,-0.0820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9289,-0.6097,-0.2627,0.0642,0.2962,0.5976,0.0796,4.8405,2.2023,-0.0079,0.0380,-0.0475,0.4222,0.0585
9290,-0.3027,0.2560,-0.0021,0.3037,0.0971,-0.0392,4.4984,2.3114,-0.2424,0.2415,-0.0976,-0.1032,-0.0848
9291,-0.1929,0.3609,-0.0409,0.3849,0.0140,-0.1137,4.0817,2.3327,0.0008,0.4416,-0.1873,-0.1964,-0.1536
9292,-0.3270,-0.7576,-0.0314,-0.3074,0.8350,-0.1010,4.5961,2.2557,-0.3812,-0.3129,-0.0812,-0.1825,0.0223
9293,0.9460,0.2814,-0.0538,-0.6592,-0.7278,-0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
